geom,sol,site,pos,Ls,SCLK_START,SCLK_END,lat_dd,lon_dd,easting_m,northing_m,elev_m,straightli,straight_1,traverse_d,total_dist,dist_bradb,azimuth_br,pitch_rad,roll_rad,tilt_rad,yaw_rad,pitch_deg,roll_deg,tilt_deg,yaw_deg,mobtrav_id,mobtrav_to,drive_type,site_pos,5_drive_av,sol_site_p,ORIG_FID
01010000A0E610000013E14E97242E614077180337546012C0A2FAFF1FAA93B1C0,344,10,0,356.6,428026214.9,428032894.1,-4.594072,137.441967,8146831.002,-272312.184,-4499.664551,68.82,258.17,0,0,273.87,175.85,0.00468,-0.07551,0.07565,-2.08567,0.268144248,-4.326404311,4.33442572,-119.5000885,70.090445,1400.184176,final,10_0,60.1116238,344_10_0,-1
01010000A0E6100000B16582A91C2E61409801E6DFEF6012C0A2FAFF1FAC93B1C0,345,10,288,357.1,428116310,428121658.4,-4.594665,137.440999,8146773.631,-272347.381,-4499.672363,61.86,240.71,0,0,311.16,186.95,-0.0408,-0.0025,0.04088,-2.17767,-2.337667804,-0.143239449,2.342251466,-124.7713002,70.150471,1470.334647,final,10_288,67.3169754,345_10_288,-1
01010000A0E6100000331874C1152E6140FC45B949776112C043F5FF3F6693B1C0,347,10,508,358.1,428291854.4,428293321.9,-4.595182,137.440156,8146723.658,-272378,-4499.399414,58.55,238.53,0,0,350.07,194.52,-0.02306,-0.07189,0.07549,-2.61458,-1.321240676,-4.118993589,4.325258395,-149.8043992,60.117711,1530.452358,final,10_508,59.2861342,347_10_508,-1
01010000A0E6100000620AEB7A132E61409DABA7959E6212C07A1500803494B1C0,349,11,0,359.1,428475656.8,428480251.2,-4.596308,137.439878,8146707.193,-272444.771,-4500.205078,68.9,193.87,0,0,418.36,194.39,0.01297,0.01114,0.0171,-2.61897,0.74312626,0.638274984,0.97975783,-150.0559277,70.155546,1600.607904,final,11_0,60.8358928,349_11_0,-1
01010000A0E610000070615506092E61400D8F92002F6312C0000000005B95B1C0,351,11,302,0.1,428647307.1,428653099.3,-4.596859,137.438602,8146631.541,-272477.426,-4501.355469,82.34,246.63,0,0,474.11,202.36,0.03167,0.00565,0.03217,-2.18185,1.814557337,0.323721154,1.843205227,-125.0107965,85.11848,1685.726384,final,11_302,71.1265306,351_11_302,-1
01010000A0E6100000DF2856AF022E6140A377A890246312C01B1000A08894B1C0,354,11,522,1.6,428917942.1,428922254.3,-4.596819,137.43828,8146585.668,-272475.066,-4500.533691,46.08,272.99,0,0,491.1,207.32,0.06927,0.01784,0.07152,-2.18194,3.968878647,1.022156707,4.097794151,-125.0159532,57.096544,1742.822928,final,11_522,68.5277504,354_11_522,-1
01010000A0E61000006E5A45FDFB2D61406DF1A207476312C0E5EFFF5FFC94B1C0,356,11,748,3.1,429094186.4,429099472.7,-4.596951,137.43701,8146537.221,-272482.859,-4500.98584,49.09,260.67,0,0,521.63,211.65,-0.00341,0.01873,0.01904,-2.70423,-0.195378608,1.07314995,1.090911642,-154.9409658,50.026146,1792.849074,final,11_748,64.5028854,356_11_748,-1
01010000A0E61000008E45CE47FB2D6140379090B1DA6312C0000000009994B1C0,358,12,0,4.1,429276968.3,429279691.3,0,137.436924,8146532.092,-272516.248,-4500.597656,33.7,188.76,0,0,553.36,210.29,0.05995,-0.03585,0.06984,-2.89572,3.434881982,-2.054053696,4.001537241,-165.9125347,35.035376,1827.88445,final,12_0,59.4864184,358_12_0,-1
01010000A0E610000024808502F72D61407A5E31E7ED6412C0E5EFFF5F5F95B1C0,361,12,244,5.6,429538378.9,429543006.5,-4.598564,137.436402,8146501.191,-272578.477,-4501.372559,69.52,206.31,0,0,623.47,209.83,0.06261,-0.02589,0.06775,-2.74055,3.587288755,-1.483387732,3.881789062,-157.0219485,73.061544,1900.945994,final,12_244,60.067618,361_12_244,-1
01010000A0E610000068C81B30EC2D614069CC1E625A6512C0E5EFFF5F0796B1C0,363,12,560,6.5,429715891.9,429721181.2,-4.598978,137.435081,8146422.887,-272603.006,-4502.028809,82.05,252.48,0,0,685.59,214.64,-0.00592,-0.02686,0.02751,-2.51532,-0.339191015,-1.538964638,1.576206894,-144.1172201,84.572612,1985.518606,final,12_560,59.9584444,363_12_560,-1
01010000A0E610000022E1C84EE92D61403EA58FFE9E6512C05E0500E01396B1C0,365,12,690,7.5,429897529.2,429900861.4,-4.59924,137.43473,8146402.047,-272618.52,-4502.077637,25.89,233.39,0,0,709.83,215.29,0.01246,-0.03254,0.03484,-2.35428,0.713905413,-1.864404665,1.996184958,-134.8903078,26.454814,2011.97342,final,12_690,53.8300984,365_12_690,-1
01010000A0E61000002D1D8832E12D6140E4B5B4DA496612C05E0500E06997B1C0,369,13,0,9.5,430251439.8,430256968.1,-4.599891,137.43374,8146343.363,-272657.154,-4503.413574,70.49,236.81,0,0,774.48,217.12,0.00984,-0.04782,0.04882,-2.53239,0.56379047,-2.739884176,2.797179956,-145.0952591,70.119967,2082.093387,final,13_0,57.8488626,369_13_0,-1
01010000A0E6100000495D4988D72D6140B1A0BC91676612C0BD0A00C04097B1C0,370,13,292,9.9,430340624.3,430345673.5,-4.600005,137.43256,8146273.43,-272663.873,-4503.25293,70.55,264.48,0,0,824.64,220.73,0.01457,-0.00879,0.01702,-2.6227,0.834799508,-0.503629902,0.975174167,-150.2696409,81.572581,2163.665968,final,13_292,67.1563036,370_13_292,-1
01010000A0E6100000AE5DBE54CB2D6140184A5507A66612C05E0500E04397B1C0,371,13,974,10.5,430425513.2,430435106.4,-4.600243,137.431071,8146185.145,-272677.996,-4503.265137,89.41,260.87,0,0,894.55,224.39,0.10635,-0.08582,0.13655,-2.72029,6.093406151,-4.917123798,7.823738693,-155.8611361,110.150494,2273.816462,final,13_974,74.5740936,371_13_974,-1
01010000A0E61000001C441495C62D614031E7F4FDED6612C0BD0A00C01A96B1C0,372,14,0,11,430514193.9,430518951.1,-4.600518,137.430491,8146150.785,-272694.268,-4502.104492,38.06,244.61,0,0,931.34,225.23,0.0549,0.02669,0.06104,-2.52042,3.145538295,1.529224355,3.497334381,-144.4094286,40.111054,2313.927516,final,14_0,65.681782,372_14_0,-1
01010000A0E61000003CCA6BD4C72D614040CB1001846712C05E0500E0B695B1C0,374,14,156,11.9,430693288.4,430694061.5,-4.60109,137.430643,8146159.811,-272728.188,-4501.714355,34.99,164.89,0,0,950.99,223.35,0.01676,0.00039,0.01677,-2.65415,0.960277265,0.022345354,0.960850222,-152.0715932,42.867732,2356.795248,final,14_156,68.9643656,374_14_156,-1
01010000A0E6100000344C1B44C42D6140239FA1BE146812C0BD0A00C07497B1C0,376,14,454,12.8,430870561.4,430877686.7,-4.601642,137.430208,8146134.025,-272760.916,-4503.456055,41.66,218.27,0,0,990.09,223.13,0.02099,-0.06723,0.07043,-2.60366,1.202638412,-3.851995257,4.035341751,-149.1787293,43.010626,2399.805874,final,14_454,63.5424974,376_14_454,-1
01010000A0E6100000438D9D57BF2D614027091E62AE6812C0A2FAFF1F6C96B1C0,377,14,800,13.3,430958040.9,430966040.7,-4.602228,137.429607,8146098.398,-272795.656,-4502.422363,49.79,225.68,0,0,1040.34,223.26,0.03055,-0.04736,0.05635,-2.4234,1.750386064,-2.713528118,3.228617176,-138.8505921,61.300321,2461.106195,final,14_800,59.4880454,377_14_800,-1
01010000A0E6100000EFC5AD96B72D61403E049479D86912C01B1000A03497B1C0,378,14,1132,13.8,431046487.9,431050269.2,-4.603365,137.428661,8146042.295,-272863.059,-4503.205566,87.88,219.8,0,0,1127.34,222.83,-0.00206,-0.00103,0.0023,-2.39851,-0.118029306,-0.059014653,0.131780293,-137.4245001,90.110236,2551.216431,final,14_1132,55.4799938,378_14_1132,-1
01010000A0E6100000E661F6AEB52D61405014E60BF16912C01B1000A08496B1C0,379,14,1262,14.3,431138512.4,431140283.8,-4.603459,137.428428,8146028.51,-272868.615,-4502.518066,14.6,249.84,0,0,1141.18,223.33,0.02375,-0.03642,0.04348,-2.26714,1.360774763,-2.08671229,2.491220493,-129.8975536,15.110776,2566.327207,final,14_1262,50.4799382,379_14_1262,-1
01010000A0E61000007902CC73B12D61406C0004386B6A12C0E5EFFF5F8997B1C0,383,15,0,15.7,431502943.5,431505809.1,-4.603925,137.427912,8145997.895,-272896.24,-4503.536621,41.23,227.87,0,0,1185.26,223.42,-0.01417,0.01806,0.02295,-2.36366,-0.811881196,1.034761778,1.31493814,-135.4277422,42.444124,2608.771331,final,15_0,50.3952166,383_15_0,-1
01010000A0E6100000594E7F36AC2D6140471BE2898C6C12C0BD0A00C0E594B1C0,385,15,998,17.1,431665025.2,431679716.4,-4.606005,137.427272,8145959.984,-273019.545,-4500.897461,128.81,1997.16,0,0,1297.6,220.95,0.03031,0.05486,0.06267,-3.03126,1.736635077,3.143246464,3.590726502,-173.6784046,141.490556,2750.261887,final,15_998,70.0912026,385_15_998,-1
01010000A0E6100000C14FC077AA2D61402B6593E8CC6C12C01B1000A0B795B1C0,388,15,1230,18.5,431932503.9,431938496.5,-4.606251,137.427059,8145947.357,-273034.1,-4501.717285,19.31,221.06,0,0,1319.8,220.9,0.00512,0.08629,0.08645,3.13114,0.293354391,4.944052814,4.953220139,179.4011071,24.275242,2774.537129,final,15_1230,62.6861868,388_15_1230,-1
01010000A0E6100000734D4F13A42D61409F5B59A9A46D12C0E5EFFF5FE299B1C0,390,16,0,19.5,432115349.7,432124264.9,-4.607074,137.426279,8145901.104,-273082.885,-4505.884277,67.22,223.4,0,0,1386.88,221.15,0.05865,0.03986,0.0709,2.80181,3.360397468,2.283809771,4.062270767,160.531888,75.178083,2849.715212,final,16_0,59.6997562,390_16_0,-1
01010000A0E6100000E0EDFE2CA42D614097158E82AF6D12C07A150080B499B1C0,392,16,50,20.4,432295508.8,432296391.8,-4.607115,137.426291,8145901.83,-273085.338,-4505.705078,2.56,163.44,0,0,1386.08,221.08,0.07933,-0.0226,0.08249,2.46287,4.545274189,-1.294884617,4.726328852,141.1120565,2.740279,2852.455491,final,16_50,57.2256568,392_16_50,-1
01010000A0E6100000B2B6EC0AA42D6140F5089047CA6D12C01B1000A01199B1C0,396,16,148,22.3,432653201.6,432654630.7,-4.607217,137.426275,8145900.867,-273091.391,-4505.068848,4.62,175.86,0,0,1393.55,220.9,0.16218,0.01837,0.16321,3.03566,9.292229521,1.05252347,9.351244174,173.930506,9.800299,2862.25579,final,16_148,50.6968918,396_16_148,-1
01010000A0E610000039A31BF0A02D61401AF0A4EFC66D12C0E5EFFF5FF298B1C0,402,16,328,25.6,433174657.2,433177642.5,-4.607204,137.425896,8145878.402,-273090.635,-4504.946777,22.46,271.89,0,0,1407.54,221.67,0.17938,-0.03367,0.18248,-1.74309,10.27771693,-1.929148896,10.45533385,-99.87170031,22.789865,2885.045655,final,16_328,26.9567536,402_16_328,-1
01010000A0E6100000D3C3D4A89B2D614014CAE6EBA26E12C01B1000A0B998B1C0,403,16,1052,26,433264601.1,433275499.7,-4.608044,137.425251,8145840.209,-273140.377,-4504.725098,63.17,217.54,0,0,1469.77,221.46,0.08422,0.06867,0.10862,-2.43117,4.825450551,3.934501179,6.223467571,-139.2957803,67.921481,2952.967136,final,16_1052,35.6860014,403_16_1052,-1
01010000A0E6100000FEB50ED4942D614000AB07C5306F12C0BD0A00C0C896B1C0,404,16,1584,26.5,433352615.6,433361734.3,-4.608585,137.424417,8145790.781,-273172.451,-4502.78418,59.07,236.71,0,0,1526.65,222.07,0.00368,-0.005,0.00621,-1.69447,0.210848469,-0.286478898,0.355806791,-97.08597951,64.273876,3017.241012,final,16_1584,33.50516,404_16_1584,-1
01010000A0E6100000709ECFAC902D61409ECF6A9C2B7012C05E0500E07B97B1C0,406,17,0,27.4,433529224.3,433538802.5,-4.609542,137.42391,8145760.729,-273229.17,-4503.483887,64.15,208.04,0,0,1589.87,221.48,-0.0407,0.0342,0.05316,-2.60302,-2.331938226,1.959515659,3.045843639,-149.14206,72.636202,3089.877214,final,17_0,47.4843446,406_17_0,-1
01010000A0E6100000390BB5CF912D614011C31CFA4C7112C043F5FF3F3197B1C0,409,17,676,28.8,433805246.6,433812007.5,-4.610645,137.424049,8145768.951,-273294.6,-4503.192383,65.83,172.83,0,0,1632.31,219.7,0.03007,0.0256,0.03949,-3.03459,1.72288409,1.466771956,2.262610333,-173.8691996,70.5683,3160.445514,final,17_676,59.6379448,409_17_676,-1
01010000A0E610000085625E3F8F2D6140D3CF556DC07112C05E0500E02496B1C0,410,17,820,29.3,433891111.9,433893076.6,-4.611086,137.423736,8145750.4,-273320.705,-4502.144043,31.84,215.15,0,0,1665.4,219.63,0.07383,-0.02962,0.07954,-2.54017,4.230147401,-1.697100989,4.557306302,-145.5410202,32.932765,3193.378279,final,17_820,61.6665248,410_17_820,-1
01010000A0E610000049911F17842D6140E789EC9E817212C01B1000A0F096B1C0,412,18,0,30.2,434069739.3,434071098,-4.611823,137.422374,8145669.67,-273364.389,-4502.939941,91.97,241.6,0,0,1753.69,220.72,0.01561,0.07144,0.07312,-2.48179,0.894387118,4.093210488,4.189467398,-142.1960926,97.312559,3290.690838,final,18_0,67.5447404,412_18_0,-1
01010000A0E61000005B514413842D6140090D2228C27312C0A2FAFF1F6A94B1C0,413,18,422,30.6,434156607.3,434163559.2,-4.613046,137.422372,8145669.561,-273436.867,-4500.414551,72.37,179.9,0,0,1805.27,219.2,0.02934,-0.01991,0.03545,2.79521,1.681058171,-1.14075897,2.031135384,160.1537359,79.793582,3370.48442,final,18_422,70.6486816,413_18_422,-1
01010000A0E6100000211BA5D37C2D61401AE5F5F6137412C0A2FAFF1FD892B1C0,417,18,786,32.5,434514895.2,434521434.6,-4.613358,137.421488,8145617.113,-273455.365,-4498.844238,55.67,250.55,0,0,1853.62,220.09,0.10417,0.00622,0.10436,3.06103,5.968501352,0.356379749,5.97938755,175.3841,58.509944,3428.994364,final,18_786,67.82343,417_18_786,-1
01010000A0E6100000FB9CB8F1762D61406C1607A2FA7512C043F5FF3FE291B1C0,419,19,0,33.4,434689075.8,434698010.1,-4.615214,137.420769,8145574.549,-273565.408,-4497.883789,117.84,201.18,0,0,1964.96,218.93,0.02303,-0.02792,0.03619,3.13582,1.319521802,-1.599698164,2.073534261,179.6692513,125.787192,3554.781556,final,19_0,78.8672084,419_19_0,-1
01010000A0E61000003650D50B742D6140367DF74A187712C01B1000A09191B1C0,422,19,320,34.7,434963954.6,434968285.8,-4.616304,137.420416,8145553.58,-273630,-4497.568848,67.61,197.91,0,0,2030.38,218.36,0.00711,-0.02344,0.0245,3.12982,0.407372992,-1.343013072,1.403746598,179.3254766,69.952568,3624.734124,final,19_320,86.271169,422_19_320,-1
01010000A0E61000004FDECDF5712D61403644B4E78A7812C000000000F491B1C0,424,19,1066,35.6,435135049.6,435145269.8,-4.617718,137.420161,8145538.486,-273713.801,-4497.953125,84.98,190.34,0,0,2104.62,217.19,0.00263,0.06226,0.06231,-2.70554,0.1506879,3.567235232,3.570100021,-155.0160233,94.436399,3719.170523,final,19_1066,85.695937,424_19_1066,-1
01010000A0E6100000074886176C2D6140C2CFFA32D57812C043F5FF3F9590B1C0,426,20,0,36.5,435312218.6,435314762.8,-4.618001,137.419445,8145496.025,-273730.6,-4496.583008,45.47,248.32,0,0,2138.55,217.92,0.10059,0.08147,0.12936,-2.69544,5.763382461,4.667887157,7.411782038,-154.4373359,47.839116,3767.009639,final,20_0,79.3050438,426_20_0,-1
01010000A0E6100000D7A0A07F672D61408C8AA73E4C7912C07A1500807890B1C0,429,20,256,37.9,435581582.5,435585247.8,-4.618455,137.418884,8145462.789,-273757.518,-4496.470703,42.8,231.1,0,0,2185.06,218.13,0.01405,0.07138,0.07275,-2.78089,0.805005702,4.089772742,4.16826796,-159.3332603,46.381715,3813.391354,final,20_256,76.879398,429_20_256,-1
01010000A0E61000006A2051BB612D6140A9979381137A12C07A150080A08FB1C0,431,20,764,38.8,435750473.2,435761727.4,-4.619215,137.41818,8145421.062,-273802.574,-4495.626953,61.59,222.85,0,0,2246.5,218.19,-0.0457,0.04694,0.0655,-2.61685,-2.618417124,2.68946389,3.752873558,-149.9344606,71.545173,3884.936527,final,20_764,66.0309942,431_20_764,-1
01010000A0E61000009DBA4E50592D61407CC663B5DD7A12C0E5EFFF5F6F8CB1C0,433,21,0,39.7,435926974.6,435935562.7,-4.619987,137.417152,8145360.152,-273848.295,-4492.435059,76.05,233.02,0,0,2319.2,218.76,0.08988,0.04773,0.10174,-2.42569,5.149744663,2.734727556,5.829272608,-138.9817994,93.387096,3884.936527,final,21_0,70.7178998,433_21_0,-1
01010000A0E6100000A8008611512D6140C06BBB9EFC7B12C01B1000A0C98CB1C0,436,21,646,40.6,436193086.2,436205769.3,-4.621081,137.416146,8145300.492,-273913.17,-4492.787598,88.14,222.67,0,0,2206,218.92,0.05847,0.0509,0.0775,-2.78966,3.350084228,2.916355177,4.440422912,-159.8357443,93.498937,4071.82256,final,21_646,70.5304074,436_21_646,-1
01010000A0E6100000F97A24FC4F2D6140B9E3D060737C12C0000000000E8CB1C0,437,21,1028,41,436281836.1,436291426.1,-4.621534,137.416014,8145292.652,-273940.023,-4492.054688,28.02,196.46,0,0,2443,218.49,0.0527,0.03456,0.06301,-2.7773,3.01948758,1.98014214,3.610207067,-159.1275684,31.909804,4103.732364,final,21_1028,67.344545,437_21_1028,-1
01010000A0E61000004226C56B4A2D6140196049AEE97C12C0E5EFFF5F158EB1C0,438,21,1362,41.9,436375281.6,436379825.8,-4.621985,137.415335,8145252.393,-273966.773,-4494.083496,48.27,236.26,0,0,2481,218.97,0.066,-0.04969,0.08259,-2.58546,3.781521448,-2.847027284,4.73205843,-148.1359461,48.849213,4152.581577,final,21_1362,67.8380446,438_21_1362,-1
01010000A0E610000097C5BC28482D6140142F58DB397D12C0BD0A00C04E8EB1C0,439,21,1572,42.8,436470537.9,436473365.5,-4.622291,137.415058,8145236.027,-273984.902,-4494.307617,24.4,222.51,0,0,2513,218.97,0.03406,0.04198,0.05406,-2.44115,1.95149425,2.405276824,3.09740984,-139.8675922,25.519938,4178.101515,final,21_1572,58.6329976,439_21_1572,-1
01010000A0E6100000B6D134AF472D614093BC1631457D12C0E5EFFF5FAD8DB1C0,440,22,0,43.3,436558094.1,436558882.7,-4.622335,137.415,8145232.592,-273987.465,-4493.677246,4.49,218.41,0,0,2509,219.17,0.21081,-0.05852,0.21866,-2.92149,12.07852328,-3.352949017,12.52829515,-167.3890469,4.688933,4182.790448,final,22_0,40.893365,440_22_0,-1
01010000A0E6100000C164B605452D61409DF2430A737D12C0A2FAFF1F278CB1C0,453,22,484,49.1,437705517.4,437713119.8,-4.622509,137.414675,8145213.33,-273997.832,-4492.152832,21.61,238.52,0,0,2529,219.23,0.09184,-0.05207,0.10554,-2.62342,5.26204439,-2.983391239,6.04699657,-150.3108939,46.870457,4229.660905,final,22_484,31.567669,453_22_484,-1
01010000A0E610000090037053382D6140498C68895F7D12C0BD0A00C0D98CB1C0,454,23,0,49.5,437792127.4,437800270.8,-4.622435,137.413126,8145121.463,-273993.422,-4492.850586,92,272.63,0,0,2581,220.9,0.10506,0.06644,0.12424,-2.58658,6.019494596,3.806731591,7.118427647,-148.2001174,103.324414,4332.985319,final,23_0,45.850591,454_23_0,-1
01010000A0E61000001CAF080D322D6140AF0FC869157E12C0BD0A00C0ED8CB1C0,455,23,616,50,437880441.2,437892700.2,-4.623129,137.41236,8145076.059,-274034.547,-4492.928711,61.29,227.93,0,0,2645,220.97,0.0185,-0.00158,0.01857,2.46619,1.059971921,-0.090527332,1.063982626,141.3022785,87.167078,4420.152397,final,23_616,53.514164,455_23_616,-1
01010000A0E61000009FC498CC2D2D614048DD08316D7E12C01B1000A0A68CB1C0,465,23,890,54.8,438773571.8,438777703.5,-4.623464,137.411841,8145045.295,-274054.395,-4492.650879,36.61,237.14,0,0,2678,221.25,0.06851,-0.01499,0.07012,-2.67999,3.925333854,-0.858863735,4.017580059,-153.5521161,50.321101,4470.473498,final,23_890,58.4743966,465_23_890,-1
01010000A0E61000007D9EAF68272D6140E1C0E0933B7F12C0A2FAFF1F058BB1C0,470,24,0,56.6,439211659.2,439221634.7,-4.624251,137.411061,8144999.057,-274101.062,-4491.02002,65.74,224.88,0,0,2749,221.25,0.00694,0.03978,0.04038,-2.62676,0.39763271,2.279226109,2.313603577,-150.5022618,73.97714,4544.450638,final,24_0,72.332038,470_24_0,-1
01010000A0E6100000DE59A15A232D614008D339DADF7F12C07A150080B889B1C0,472,24,192,57.9,439398971.4,439401215.7,-4.624878,137.410566,8144969.717,-274138.207,-4489.720703,47.3,218.39,0,0,2802,221.12,0.1379,0.16252,0.21275,-2.51668,7.901087995,9.311710086,12.18967709,-144.1951424,50.022852,4594.47349,final,24_192,72.962517,472_24_192,-1
01010000A0E6100000EC54E2A0222D61408BC312AFE07F12C0BD0A00C0198AB1C0,474,24,312,58.3,439574850.3,439576854.6,-4.624881,137.410477,8144964.467,-274138.395,-4490.100586,5.27,267.53,0,0,2797,221.3,0.10367,0.06711,0.12343,-2.71075,5.939853462,3.845119763,7.072018065,-155.3145343,8.680651,4603.154141,final,24_312,54.0337644,474_24_312,-1
01010000A0E61000003269654C222D6140DC010EBAF47F12C07A150080C889B1C0,477,24,366,60.1,439843420.2,439844066.6,-4.62495699,137.4104368,8144962.079,-274142.927,-4489.783203,5.04,209.47,0,0,2806,221.35,0.07904,0.03425,0.08613,-3.0333,4.528658413,1.962380448,4.934885489,-173.795288,5.28723,4608.441371,final,24_366,37.6577948,477_24_366,-1
01010000A0E6100000B8602F5B222D61404B920162F27F12C000000000BA89B1C0,488,24,378,64.9,440819707.4,440821182.9,-4.62494805,137.4104439,8144962.497,-274142.397,-4489.726563,0.53,8.07,0,0,2805,221.35,0.06618,0.03023,0.07274,-3.02703,3.791834688,1.732051415,4.167695002,-173.4360435,0.520156,4608.961527,final,24_378,27.6976058,488_24_378,-1
01010000A0E6100000CCBA354D222D6140ADE9867CF77F12C0A2FAFF1FC589B1C0,490,24,408,65.8,440989556,440993778.4,-4.62496753,137.4104372,8144962.102,-274143.551,-4489.77002,1.27,186.25,0,0,2806,221.35,0.07195,0.05232,0.08893,-3.02465,4.122431336,2.997715184,5.095313672,-173.2996795,1.261885,4610.223412,final,24_408,13.1545548,490_24_408,-1
01010000A0E610000094158F0C212D6140E3AA6EF1438012C07A150080C888B1C0,494,25,0,67.9,441345042.2,441349397.5,-4.62525918,137.4102843,8144953.039,-274160.839,-4488.783203,19.38,207.25,0,0,2820,221.3,0.13736,0.09333,0.1659,-2.58954,7.870148274,5.347415102,9.505369821,-148.3697129,20.212598,4630.43601,final,25_0,7.192504,494_25_0,-1
01010000A0E6100000A08CDD151E2D61400B812804488012C01B1000A0BF89B1C0,504,25,154,71.9,442237443.3,442237880.7,-4.62527471,137.4099225,8144931.595,-274161.76,-4489.748535,21.69,266.84,0,0,2840,221.46,0.05153,0.11736,0.12813,-2.61088,2.952451518,6.724232684,7.341308229,-149.5924048,23.463706,4653.899716,final,25_154,10.149115,504_25_154,-1
01010000A0E610000045FA0CA51B2D6140E9070D39908012C000000000FC88B1C0,506,25,242,72.7,442414736.4,442416585.5,-4.62555016,137.4096246,8144913.935,-274178.087,-4488.984375,23.85,227.18,0,0,2860,221.61,0.06619,0.03982,0.07723,-2.5315,3.792407646,2.28151794,4.424953052,-145.0442658,25.059512,4678.959228,final,25_242,14.1035714,506_25_242,-1
01010000A0E610000000B89B3C1B2D614077221F24B78012C0A2FAFF1F2A89B1C0,508,25,312,74.1,442591568.5,442591871.9,-4.62569863,137.4095748,8144910.983,-274186.887,-4489.164551,9.25,198.1,0,0,2870,221.48,-0.01509,0.06016,0.06202,-2.81682,-0.864593313,3.446914096,3.553484245,-161.3918976,9.504743,4688.463971,final,25_312,15.9004888,508_25_312,-1
01010000A0E610000055AB622E1B2D6140009E9AD0258112C043F5FF3FD887B1C0,511,25,510,75.4,442853373.1,442857638,-4.6261208,137.409568,8144910.581,-274211.912,-4487.844727,24.81,181.47,0,0,2880,221.35,0.07209,0.05581,0.09114,-2.97225,4.130452745,3.197677455,5.221937345,-170.2973807,28.54519,4717.009161,final,25_510,21.3571498,511_25_510,-1
01010000A0E61000002BD1AA1F1B2D61406B2692802B8112C0E5EFFF5FD487B1C0,513,25,540,76.2,443030467.7,443037280.7,0,137.409561,8144910.165,-274213.198,-4487.82959,1.28,189.95,0,0,2880,221.35,0.02999,0.05899,0.06616,-2.95816,1.718300428,3.379878033,3.790688773,-169.4900831,1.239465,4718.248626,final,25_540,17.5625232,513_25_540,-1
01010000A0E610000000945469182D61400C8DED4E928112C01B1000A0B686B1C0,515,25,750,77.1,443209578.1,443212802,-4.62653469,137.4092299,8144890.54,-274236.444,-4486.713379,30.56,220.12,0,0,2920,221.45,0.14692,0.07271,0.16381,-2.59704,8.417895926,4.165976128,9.385621642,-148.7994312,30.346516,4748.595142,final,25_750,18.9390852,515_25_750,-1
01010000A0E61000002EE44141162D614099C22874938112C0A2FAFF1F4987B1C0,518,25,886,78.4,443476054.1,443478539.3,-4.62653905,137.4089666,8144874.936,-274236.703,-4487.285645,15.95,292.26,0,0,2930,221.41,0.06892,0.13011,0.14715,-2.34465,3.948825124,7.454753872,8.431073955,-134.3385494,15.718886,4764.314028,final,25_886,17.07096,518_25_886,-1
